"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"center",107532868,,"noun.food",13,"n","centre#5(centre%1:13:00::),center#14(center%1:13:00::)","the sweet central portion of a piece of candy that is enclosed in chocolate or some other covering","","centre,center",14,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"humanitarian",301265528,1,"adj.all",0,"s","human-centered#1(human-centered%5:00:00:humane:00),human-centred#1(human-centred%5:00:00:humane:00),humanitarian#1(humanitarian%5:00:00:humane:00),humanistic#4(humanistic%5:00:00:humane:00),humanist#4(humanist%5:00:00:humane:00)","marked by humanistic values and devotion to human welfare","a humane physician|respect and humanistic regard for all members of our species|released the prisoner for humanitarian reasons","human-centered,human-centred,humanitarian,humanistic,humanist",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"femtometer",113594219,,"noun.quantity",23,"n","femtometer#1(femtometer%1:23:00::),fermi#1(fermi%1:23:00::),femtometre#1(femtometre%1:23:00::)","a metric unit of length equal to one quadrillionth of a meter","","femtometer,fermi,femtometre",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"cubic centimetre",113559758,,"noun.quantity",23,"n","cc#1(cc%1:23:00::),cubic centimeter#1(cubic_centimeter%1:23:00::),cubic centimetre#1(cubic_centimetre%1:23:00::),millilitre#1(millilitre%1:23:00::),ml#1(ml%1:23:00::),milliliter#1(milliliter%1:23:00::),mil#4(mil%1:23:02::)","a metric unit of volume equal to one thousandth of a liter","","cc,cubic centimeter,cubic centimetre,millilitre,ml,milliliter,mil",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"sanitary towel",104079063,,"noun.artifact",6,"n","sanitary towel#1(sanitary_towel%1:06:00::),sanitary napkin#1(sanitary_napkin%1:06:00::)","a disposable absorbent pad worn to absorb menstrual flow","","sanitary towel,sanitary napkin",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"mm",113595337,16,"noun.quantity",23,"n","mm#1(mm%1:23:00::),millimetre#1(millimetre%1:23:00::),millimeter#1(millimeter%1:23:00::)","a metric unit of length equal to one thousandth of a meter","","mm,millimetre,millimeter",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"pith",105853847,,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",2,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"marrow",105853847,,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",5,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"substance",105853847,2,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",2,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"cubic millimetre",113559539,,"noun.quantity",23,"n","cubic millimetre#1(cubic_millimetre%1:23:00::),cubic millimeter#1(cubic_millimeter%1:23:00::)","a metric measure of volume or capacity equal to a cube 1 millimeter on each edge","","cubic millimetre,cubic millimeter",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"center stage",108456279,,"noun.location",15,"n","centre stage#2(centre_stage%1:15:00::),center stage#2(center_stage%1:15:00::)","the central area on a theater stage","","centre stage,center stage",2,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"meat",105853847,,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",3,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"centre",108455703,,"noun.location",15,"n","center#1(center%1:15:01::),middle#1(middle%1:15:00::),centre#2(centre%1:15:01::),heart#4(heart%1:15:00::),eye#4(eye%1:15:00::)","an area that is approximately central within some larger region","it is in the center of town|they ran forward into the heart of the struggle|they were in the eye of the storm","center,middle,centre,heart,eye",2,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"dekameter",113596251,,"noun.quantity",23,"n","decameter#1(decameter%1:23:00::),decametre#1(decametre%1:23:00::),dkm#1(dkm%1:23:00::),dekameter#1(dekameter%1:23:00::),dekametre#1(dekametre%1:23:00::),dam#2(dam%1:23:00::)","a metric unit of length equal to ten meters","","decameter,decametre,dkm,dekameter,dekametre,dam",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"nub",105853847,,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",3,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"centrefold",106193068,,"noun.communication",10,"n","centrefold#1(centrefold%1:10:00::),centerfold#1(centerfold%1:10:00::)","a magazine center spread; especially a foldout of a large photograph or map or other feature","","centrefold,centerfold",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"carry the can",202306423,,"verb.possession",40,"v","face the music#1(face_the_music%2:40:00::),carry the can#1(carry_the_can%2:40:00::)","accept the unpleasant consequences of one's actions","","face the music,carry the can",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"cubic millimeter",113559539,,"noun.quantity",23,"n","cubic millimetre#1(cubic_millimetre%1:23:00::),cubic millimeter#1(cubic_millimeter%1:23:00::)","a metric measure of volume or capacity equal to a cube 1 millimeter on each edge","","cubic millimetre,cubic millimeter",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"spring onion",107652877,,"noun.food",13,"n","green onion#1(green_onion%1:13:00::),spring onion#1(spring_onion%1:13:00::),scallion#2(scallion%1:13:00::)","a young onion before the bulb has enlarged; eaten in salads","","green onion,spring onion,scallion",1,93,"domain region",108981871,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S."
"city centre",108456426,,"noun.location",15,"n","central city#1(central_city%1:15:00::),city centre#1(city_centre%1:15:00::),city center#1(city_center%1:15:00::)","the central part of a city","","central city,city centre,city center",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"centre",105395239,,"noun.body",8,"n","nerve centre#2(nerve_centre%1:08:00::),nerve center#2(nerve_center%1:08:00::),center#7(center%1:08:00::),centre#8(centre%1:08:00::)","a cluster of nerve cells governing a specific bodily process","in most people the speech center is in the left hemisphere","nerve centre,nerve center,center,centre",8,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"eye",108455703,,"noun.location",15,"n","center#1(center%1:15:01::),middle#1(middle%1:15:00::),centre#2(centre%1:15:01::),heart#4(heart%1:15:00::),eye#4(eye%1:15:00::)","an area that is approximately central within some larger region","it is in the center of town|they ran forward into the heart of the struggle|they were in the eye of the storm","center,middle,centre,heart,eye",4,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"centre",102985903,,"noun.artifact",6,"n","center#3(center%1:06:00::),centre#9(centre%1:06:00::)","a building dedicated to a particular activity","they were raising money to build a new center for research","center,centre",9,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"metacenter",105799536,,"noun.cognition",9,"n","metacentre#1(metacentre%1:09:00::),metacenter#1(metacenter%1:09:00::)","(shipbuilding) the point of intersection between two vertical lines, one line through the center of buoyancy of the hull of a ship in equilibrium and the other line through the center of buoyancy of the hull when the ship is inclined to one side; the distance of this intersection above the center of gravity is an indication of the stability of the ship","","metacentre,metacenter",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"nanometre",113594882,,"noun.quantity",23,"n","micromillimeter#1(micromillimeter%1:23:00::),micromillimetre#1(micromillimetre%1:23:00::),nanometre#1(nanometre%1:23:00::),nm#1(nm%1:23:00::),nanometer#1(nanometer%1:23:00::),millimicron#1(millimicron%1:23:00::)","a metric unit of length equal to one billionth of a meter","","micromillimeter,micromillimetre,nanometre,nm,nanometer,millimicron",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"centre of buoyancy",108454317,,"noun.location",15,"n","center of buoyancy#1(center_of_buoyancy%1:15:00::),centre of immersion#1(centre_of_immersion%1:15:00::),centre of buoyancy#1(centre_of_buoyancy%1:15:00::),center of immersion#1(center_of_immersion%1:15:00::)","(physics) the center of mass of the immersed part of ship or other floating object","","center of buoyancy,centre of immersion,centre of buoyancy,center of immersion",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"gist",105853847,,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",2,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"essence",105853847,2,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"center of attention",105744194,,"noun.cognition",9,"n","center of attention#1(center_of_attention%1:09:00::),centre of attention#1(centre_of_attention%1:09:00::),center#6(center%1:09:01::),centre#7(centre%1:09:01::)","the object upon which interest and attention focuses","his stories made him the center of the party","center of attention,centre of attention,center,centre",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"braw",300408228,,"adj.all",0,"s","braw#1(braw%5:00:00:colorful:03),brave#3(brave%5:00:00:colorful:03),gay#4(gay%5:00:00:colorful:03)","brightly colored and showy","girls decked out in brave new dresses|brave banners flying|a dress a bit too gay for her years|birds with gay plumage|`braw' is a Scottish word","braw,brave,gay",1,93,"domain region",108824959,"noun.location",15,"n","Scotland#1(scotland%1:15:00::)","one of the four countries that make up the United Kingdom of Great Britain and Northern Ireland; located on the northern part of the island of Great Britain; famous for bagpipes and plaids and kilts","","Scotland"
"storm center",108456906,,"noun.location",15,"n","storm centre#2(storm_centre%1:15:00::),storm center#2(storm_center%1:15:00::)","the central area or place of lowest barometric pressure within a storm","","storm centre,storm center",2,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"m",113595956,5,"noun.quantity",23,"n","meter#1(meter%1:23:00::),m#1(m%1:23:00::),metre#1(metre%1:23:00::)","the basic unit of length adopted under the Systeme International d'Unites (approximately 1.094 yards)","","meter,m,metre",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"m",113595956,5,"noun.quantity",23,"n","meter#1(meter%1:23:00::),m#1(m%1:23:00::),metre#1(metre%1:23:00::)","the basic unit of length adopted under the Systeme International d'Unites (approximately 1.094 yards)","","meter,m,metre",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"sliding keel",102986445,,"noun.artifact",6,"n","centerboard#1(centerboard%1:06:00::),sliding keel#1(sliding_keel%1:06:00::),drop keel#1(drop_keel%1:06:00::),centreboard#1(centreboard%1:06:00::)","a retractable fin keel used on sailboats to prevent drifting to leeward","","centerboard,sliding keel,drop keel,centreboard",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"nerve center",108446331,,"noun.location",15,"n","nerve centre#1(nerve_centre%1:15:00::),nerve center#1(nerve_center%1:15:00::)","a center that provides information and control","the nerve center of the diamond industry is in Amsterdam","nerve centre,nerve center",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
