"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"comfy",300478809,,"adj.all",0,"a","comfy#1(comfy%3:00:00::),comfortable#1(comfortable%3:00:00::)","providing or experiencing physical well-being or relief (`comfy' is informal)","comfortable clothes|comfortable suburban houses|made himself comfortable in an armchair|the antihistamine made her feel more comfortable|are you comfortable?|feeling comfy now?","comfy,comfortable",1,60,"attribute",114383755,"noun.state",26,"n","comfortableness#1(comfortableness%1:26:00::),comfort#1(comfort%1:26:00::)","a state of being relaxed and feeling no pain","he is a man who enjoys his comfort|she longed for the comfortableness of her armchair","comfortableness,comfort"
"loyal",300964682,6,"adj.all",0,"a","loyal#1(loyal%3:00:00::)","steadfast in allegiance or duty","loyal subjects|loyal friends stood by him","loyal",1,60,"attribute",104808855,"noun.attribute",7,"n","loyalty#1(loyalty%1:07:00::),trueness#2(trueness%1:07:01::)","the quality of being loyal","","loyalty,trueness"
"passiveness",104567884,,"noun.attribute",7,"n","passivity#1(passivity%1:07:00::),passiveness#2(passiveness%1:07:00::)","the trait of remaining inactive; a lack of initiative","","passivity,passiveness",2,60,"attribute",300039705,"adj.all",0,"a","passive#1(passive%3:00:01::),inactive#6(inactive%3:00:04::)","lacking in energy or will","Much benevolence of the passive order may be traced to a disinclination to inflict pain upon oneself","passive,inactive"
"perceptiveness",105681746,,"noun.cognition",9,"n","appreciation#2(appreciation%1:09:01::),discernment#2(discernment%1:09:03::),perceptiveness#2(perceptiveness%1:09:00::),taste#3(taste%1:09:01::)","delicate discrimination (especially of aesthetic values)","to ask at that particular time was the ultimate in bad taste|arrogance and lack of taste contributed to his rapid success","appreciation,discernment,perceptiveness,taste",2,60,"attribute",302402438,"adj.all",0,"a","tasteless#2(tasteless%3:00:02::)","lacking aesthetic or social taste","","tasteless"
"male",301480164,8,"adj.all",0,"a","male#1(male%3:00:00::)","being the sex (of plant or animal) that produces gametes (spermatozoa) that perform the fertilizing function in generation","a male infant|a male holly tree","male",1,60,"attribute",104938212,"noun.attribute",7,"n","sexuality#1(sexuality%1:07:00::),gender#2(gender%1:07:00::),sex#4(sex%1:07:00::)","the properties that distinguish organisms on the basis of their reproductive roles","she didn't want to know the sex of the foetus","sexuality,gender,sex"
"modesty",104832254,1,"noun.attribute",7,"n","modesty#1(modesty%1:07:00::),modestness#2(modestness%1:07:01::)","freedom from vanity or conceit","","modesty,modestness",1,60,"attribute",301543198,"adj.all",0,"a","immodest#2(immodest%3:00:01::)","offending against sexual mores in conduct or appearance","","immodest"
"virginity",113905938,1,"noun.state",26,"n","virginity#1(virginity%1:26:00::)","the condition or quality of being a virgin","","virginity",1,60,"attribute",300361730,"adj.all",0,"a","chaste#1(chaste%3:00:00::)","morally pure (especially not having experienced sexual intercourse)","a holy woman innocent and chaste","chaste"
"permissive",301767523,,"adj.all",0,"a","permissive#2(permissive%3:00:01::)","granting or inclined or able to grant permission; not strict in discipline","direct primary legislation is largely permissive rather than prescriptive|permissive parents","permissive",2,60,"attribute",104569410,"noun.attribute",7,"n","permissiveness#1(permissiveness%1:07:00::),tolerance#2(tolerance%1:07:04::)","a disposition to allow freedom of choice and behavior","","permissiveness,tolerance"
"sensible",301950285,3,"adj.all",0,"a","sensible#1(sensible%3:00:04::),reasonable#1(reasonable%3:00:00::)","showing reason or sound judgment","a sensible choice|a sensible person","sensible,reasonable",1,60,"attribute",105092087,"noun.attribute",7,"n","reasonableness#2(reasonableness%1:07:00::)","goodness of reason and judgment","the judiciary is built on the reasonableness of judges","reasonableness"
"sexual practice",100845899,,"noun.act",4,"n","sex#1(sex%1:04:00::),sexual practice#1(sexual_practice%1:04:00::),sexual activity#1(sexual_activity%1:04:00::),sex activity#1(sex_activity%1:04:00::)","activities associated with sexual intercourse","they had sex in the back seat","sex,sexual practice,sexual activity,sex activity",1,60,"attribute",301204766,"adj.all",0,"a","heterosexual#1(heterosexual%3:00:00::)","sexually attracted to members of the opposite sex","","heterosexual"
"unhallowed",302062586,,"adj.all",0,"a","unholy#1(unholy%3:00:00::),unhallowed#1(unhallowed%3:00:00::)","not hallowed or consecrated","","unholy,unhallowed",1,60,"attribute",104786499,"noun.attribute",7,"n","holiness#1(holiness%1:07:00::),sanctity#1(sanctity%1:07:00::),sanctitude#1(sanctitude%1:07:00::)","the quality of being holy","","holiness,sanctity,sanctitude"
"efficacious",300837828,,"adj.all",0,"a","effective#1(effective%3:00:00::),effectual#1(effectual%3:00:02::),efficacious#2(efficacious%3:00:02::)","producing or capable of producing an intended result or having a striking effect","effective teaching methods|effective steps toward peace|made an effective entrance|his complaint proved to be effectual in bringing action|an efficacious law|an air-cooled motor was more effective than a witch's broomstick for rapid long-distance transportation","effective,effectual,efficacious",2,60,"attribute",105130684,"noun.attribute",7,"n","effectiveness#1(effectiveness%1:07:00::),effectualness#1(effectualness%1:07:00::),effectuality#1(effectuality%1:07:00::),effectivity#1(effectivity%1:07:00::)","power to be effective; the quality of being able to bring about an effect","","effectiveness,effectualness,effectuality,effectivity"
"sex",104938212,,"noun.attribute",7,"n","sexuality#1(sexuality%1:07:00::),gender#2(gender%1:07:00::),sex#4(sex%1:07:00::)","the properties that distinguish organisms on the basis of their reproductive roles","she didn't want to know the sex of the foetus","sexuality,gender,sex",4,60,"attribute",301482105,"adj.all",0,"a","androgynous#2(androgynous%3:00:00::)","having both male and female characteristics","","androgynous"
"current",300669372,17,"adj.all",0,"a","current#1(current%3:00:00::)","occurring in or belonging to the present time","current events|the current topic|current negotiations|current psychoanalytic theories|the ship's current position","current",1,60,"attribute",104981660,"noun.attribute",7,"n","currentness#1(currentness%1:07:00::),up-to-dateness#1(up-to-dateness%1:07:00::),currency#3(currency%1:07:01::)","the property of belonging to the present time","the currency of a slang term","currentness,up-to-dateness,currency"
"strangeness",104730723,,"noun.attribute",7,"n","foreignness#1(foreignness%1:07:00::),curiousness#2(curiousness%1:07:00::),strangeness#3(strangeness%1:07:02::)","the quality of being alien or not native","the strangeness of a foreigner","foreignness,curiousness,strangeness",3,60,"attribute",301038262,"adj.all",0,"a","foreign#2(foreign%3:00:01::),strange#3(strange%3:00:01::)","relating to or originating in or characteristic of another place or part of the world","foreign nations|a foreign accent|on business in a foreign city","foreign,strange"
"insensate",300118565,,"adj.all",0,"a","insentient#1(insentient%3:00:00::),insensate#1(insensate%3:00:02::)","devoid of feeling and consciousness and animation","insentient (or insensate) stone","insentient,insensate",1,60,"attribute",104937334,"noun.attribute",7,"n","sentience#3(sentience%1:07:00::)","the readiness to perceive sensations; elementary or undifferentiated consciousness","gave sentience to slugs and newts","sentience"
"recognition",114350295,10,"noun.state",26,"n","acknowledgement#1(acknowledgement%1:26:00::),recognition#1(recognition%1:26:00::),acknowledgment#1(acknowledgment%1:26:00::)","the state or quality of being recognized or acknowledged","the partners were delighted with the recognition of their work|she seems to avoid much in the way of recognition or acknowledgement of feminist work prior to her own","acknowledgement,recognition,acknowledgment",1,60,"attribute",300027360,"adj.all",0,"a","acknowledged#1(acknowledged%3:00:00::)","recognized or made known or admitted","the acknowledged leader of the community|a woman of acknowledged accomplishments|his acknowledged error","acknowledged"
"disloyal",300965924,,"adj.all",0,"a","disloyal#2(disloyal%3:00:00::)","deserting your allegiance or duty to leader or cause or principle","disloyal aides revealed his indiscretions to the papers","disloyal",2,60,"attribute",104808855,"noun.attribute",7,"n","loyalty#1(loyalty%1:07:00::),trueness#2(trueness%1:07:01::)","the quality of being loyal","","loyalty,trueness"
"unaware",300193091,8,"adj.all",0,"a","unaware#1(unaware%3:00:00::),incognizant#1(incognizant%3:00:00::)","(often followed by `of') not aware","seemed unaware of the scrutiny|unaware of the danger they were in|unaware of the newborn hope|the most unaware person I've known","unaware,incognizant",1,60,"attribute",105607879,"noun.cognition",9,"n","awareness#1(awareness%1:09:00::),cognisance#1(cognisance%1:09:00::),knowingness#1(knowingness%1:09:00::),cognizance#1(cognizance%1:09:00::),consciousness#2(consciousness%1:09:01::)","having knowledge of","he had no awareness of his mistakes|their intelligence and general knowingness was impressive|his sudden consciousness of the problem he faced","awareness,cognisance,knowingness,cognizance,consciousness"
"meddlesomeness",104769292,,"noun.attribute",7,"n","intrusiveness#1(intrusiveness%1:07:00::),officiousness#1(officiousness%1:07:00::),meddlesomeness#1(meddlesomeness%1:07:00::)","aggressiveness as evidenced by intruding; by advancing yourself or your ideas without invitation","","intrusiveness,officiousness,meddlesomeness",1,60,"attribute",301355915,"adj.all",0,"a","unintrusive#1(unintrusive%3:00:00::),not intrusive#1(not_intrusive%3:00:00::)","not interfering or meddling","","unintrusive,not intrusive"
"crossbred",301910597,,"adj.all",0,"a","crossbred#1(crossbred%3:00:00::)","bred from parents of different varieties or species","","crossbred",1,60,"attribute",104854094,"noun.attribute",7,"n","filiation#2(filiation%1:07:00::),ancestry#2(ancestry%1:07:00::),lineage#5(lineage%1:07:00::),derivation#5(derivation%1:07:00::)","inherited properties shared with others of your bloodline","","filiation,ancestry,lineage,derivation"
"wordiness",107019156,,"noun.communication",10,"n","long-windedness#1(long-windedness%1:10:00::),prolixity#1(prolixity%1:10:00::),prolixness#1(prolixness%1:10:00::),wordiness#1(wordiness%1:10:00::),windiness#2(windiness%1:10:00::)","boring verbosity","","long-windedness,prolixity,prolixness,wordiness,windiness",1,60,"attribute",300551092,"adj.all",0,"a","prolix#1(prolix%3:00:00::)","tediously prolonged or tending to speak or write at great length","editing a prolix manuscript|a prolix lecturer telling you more than you want to know","prolix"
"handiness",104650405,,"noun.attribute",7,"n","accessibility#1(accessibility%1:07:00::),availability#1(availability%1:07:00::),availableness#1(availableness%1:07:00::),handiness#2(handiness%1:07:00::)","the quality of being at hand when needed","","accessibility,availability,availableness,handiness",2,60,"attribute",300019912,"adj.all",0,"a","unaccessible#1(unaccessible%3:00:00::),inaccessible#1(inaccessible%3:00:00::)","capable of being reached only with great difficulty or not at all","","unaccessible,inaccessible"
"potential",300044573,7,"adj.all",0,"a","potential#1(potential%3:00:00::),possible#2(possible%3:00:04::)","existing in possibility","a potential problem|possible uses of nuclear power","potential,possible",1,60,"attribute",114421114,"noun.state",26,"n","potential#1(potential%1:26:00::),potentiality#1(potentiality%1:26:00::),potency#3(potency%1:26:02::)","the inherent capacity for coming into being","","potential,potentiality,potency"
"aware",300191603,40,"adj.all",0,"a","aware#1(aware%3:00:00::),cognizant#1(cognizant%3:00:00::),cognisant#1(cognisant%3:00:00::)","(sometimes followed by `of') having or showing knowledge or understanding or realization or perception","became aware of her surroundings|aware that he had exceeded the speed limit|was aware of his opponent's hostility","aware,cognizant,cognisant",1,60,"attribute",105607879,"noun.cognition",9,"n","awareness#1(awareness%1:09:00::),cognisance#1(cognisance%1:09:00::),knowingness#1(knowingness%1:09:00::),cognizance#1(cognizance%1:09:00::),consciousness#2(consciousness%1:09:01::)","having knowledge of","he had no awareness of his mistakes|their intelligence and general knowingness was impressive|his sudden consciousness of the problem he faced","awareness,cognisance,knowingness,cognizance,consciousness"
"cyclical",300679060,,"adj.all",0,"a","cyclical#1(cyclical%3:00:00::),cyclic#4(cyclic%3:00:01::)","recurring in cycles","","cyclical,cyclic",1,60,"attribute",104699174,"noun.attribute",7,"n","periodicity#1(periodicity%1:07:00::),cyclicity#1(cyclicity%1:07:00::)","the quality of recurring at regular intervals","","periodicity,cyclicity"
"unreal",301941408,1,"adj.all",0,"a","unreal#1(unreal%3:00:00::)","lacking in reality or substance or genuineness; not corresponding to acknowledged facts or criteria","ghosts and other unreal entities|unreal propaganda serving as news","unreal",1,60,"attribute",113893657,"noun.state",26,"n","realness#1(realness%1:26:00::),realism#2(realism%1:26:00::),reality#2(reality%1:26:01::)","the state of being actual or real","the reality of his situation slowly dawned on him","realness,realism,reality"
"noticeableness",104637768,,"noun.attribute",7,"n","obviousness#1(obviousness%1:07:00::),noticeableness#1(noticeableness%1:07:00::),noticeability#1(noticeability%1:07:00::),patency#2(patency%1:07:01::)","the property of being easy to see and understand","","obviousness,noticeableness,noticeability,patency",1,60,"attribute",301291325,"adj.all",0,"a","unnoticeable#1(unnoticeable%3:00:00::)","not noticeable; not drawing attention","her clothes were simple and unnoticeable","unnoticeable"
"solidness",104692597,,"noun.attribute",7,"n","substantiality#1(substantiality%1:07:00::),substantialness#1(substantialness%1:07:00::),solidness#3(solidness%1:07:00::)","the quality of being substantial or having substance","","substantiality,substantialness,solidness",3,60,"attribute",300628188,"adj.all",0,"a","substantial#3(substantial%3:00:00::),material#6(material%3:00:03::),real#7(real%3:00:03::)","having substance or capable of being treated as fact; not imaginary","the substantial world|a mere dream, neither substantial nor practical|The wind was violent and felt substantial enough to lean against","substantial,material,real"
"incorrupt",300625328,,"adj.all",0,"a","incorrupt#1(incorrupt%3:00:00::)","free of corruption or immorality","a policeman who was incorrupt and incorruptible","incorrupt",1,60,"attribute",104785309,"noun.attribute",7,"n","corruption#1(corruption%1:07:00::),corruptness#2(corruptness%1:07:00::)","lack of integrity or honesty (especially susceptibility to bribery); use of a position of trust for dishonest gain","","corruption,corruptness"
"animateness",104936761,,"noun.attribute",7,"n","animateness#1(animateness%1:07:00::),liveness#1(liveness%1:07:00::),aliveness#2(aliveness%1:07:00::)","the property of being animated; having animal life as distinguished from plant life","","animateness,liveness,aliveness",1,60,"attribute",300119049,"adj.all",0,"a","non-living#1(non-living%3:00:00::),nonliving#1(nonliving%3:00:00::),inanimate#2(inanimate%3:00:01::)","not endowed with life","the inorganic world is inanimate|inanimate objects","non-living,nonliving,inanimate"
"dispensable",300906772,,"adj.all",0,"a","dispensable#1(dispensable%3:00:00::)","capable of being dispensed with or done without","dispensable items of personal property","dispensable",1,60,"attribute",105104610,"noun.attribute",7,"n","dispensableness#1(dispensableness%1:07:00::),dispensability#1(dispensability%1:07:00::)","the quality possessed by something that you can get along without","","dispensableness,dispensability"
"ordinary",301677334,28,"adj.all",0,"a","ordinary#1(ordinary%3:00:00::)","not exceptional in any way especially in quality or ability or size or degree","ordinary everyday objects|ordinary decency|an ordinary day|an ordinary wine","ordinary",1,60,"attribute",104726130,"noun.attribute",7,"n","ordinariness#1(ordinariness%1:07:00::),mundanity#2(mundanity%1:07:01::),mundaneness#2(mundaneness%1:07:01::)","the quality of being commonplace and ordinary","","ordinariness,mundanity,mundaneness"
"ignoble",301593796,,"adj.all",0,"a","ignoble#1(ignoble%3:00:01::)","completely lacking nobility in character or quality or purpose","I think it a less evil that some criminals should escape than that the government should play an ignoble part|something cowardly and ignoble in his attitude","ignoble",1,60,"attribute",104801665,"noun.attribute",7,"n","magnanimousness#1(magnanimousness%1:07:00::),nobleness#1(nobleness%1:07:00::),nobility#2(nobility%1:07:00::),grandeur#2(grandeur%1:07:02::)","the quality of elevation of mind and exaltation of character or ideals or conduct","","magnanimousness,nobleness,nobility,grandeur"
"unlawful",301399224,,"adj.all",0,"a","unlawful#2(unlawful%3:00:00::)","contrary to or prohibited by or defiant of law","unlawful measures|unlawful money|unlawful hunters","unlawful",2,60,"attribute",104741166,"noun.attribute",7,"n","lawfulness#1(lawfulness%1:07:00::)","the quality of conforming to law","","lawfulness"
"inward",300954538,5,"adj.all",0,"a","inward#1(inward%3:00:00::)","relating to or existing in the mind or thoughts","a concern with inward reflections","inward",1,60,"attribute",104552497,"noun.attribute",7,"n","internality#1(internality%1:07:00::),inwardness#4(inwardness%1:07:02::)","preoccupation with what concerns human inner nature (especially ethical or ideological values)","Socrates' inwardness, integrity, and inquisitiveness","internality,inwardness"
"attentiveness",105634803,,"noun.cognition",9,"n","attentiveness#1(attentiveness%1:09:00::),heed#1(heed%1:09:00::),paying attention#1(paying_attention%1:09:00::),regard#2(regard%1:09:01::)","paying particular notice (as to children or helpless people)","his attentiveness to her wishes|he spends without heed to the consequences","attentiveness,heed,paying attention,regard",1,60,"attribute",301198149,"adj.all",0,"a","heedful#1(heedful%3:00:00::),paying attention#1(paying_attention%3:00:00::),attentive#2(attentive%3:00:04::),thoughtful#4(thoughtful%3:00:04::)","taking heed; giving close and thoughtful attention","heedful of the warnings|so heedful a writer|heedful of what they were doing","heedful,paying attention,attentive,thoughtful"
"unappetizing",300134922,,"adj.all",0,"a","unappetizing#1(unappetizing%3:00:00::),unappetising#1(unappetising%3:00:00::)","not appetizing in appearance, aroma, or taste","","unappetizing,unappetising",1,60,"attribute",104926826,"noun.attribute",7,"n","appetizingness#1(appetizingness%1:07:00::),appetisingness#1(appetisingness%1:07:00::)","the property of stimulating the appetite","","appetizingness,appetisingness"
"single",300495505,74,"adj.all",0,"a","single#1(single%3:00:00::),individual#1(individual%3:00:00::)","being or characteristic of a single thing or person","individual drops of rain|please mark the individual pages|they went their individual ways","single,individual",1,60,"attribute",104694678,"noun.attribute",7,"n","individualism#1(individualism%1:07:00::),individuality#1(individuality%1:07:00::),individuation#2(individuation%1:07:00::)","the quality of being individual","so absorbed by the movement that she lost all sense of individuality","individualism,individuality,individuation"
"loyalty",104808855,7,"noun.attribute",7,"n","loyalty#1(loyalty%1:07:00::),trueness#2(trueness%1:07:01::)","the quality of being loyal","","loyalty,trueness",1,60,"attribute",300965924,"adj.all",0,"a","disloyal#2(disloyal%3:00:00::)","deserting your allegiance or duty to leader or cause or principle","disloyal aides revealed his indiscretions to the papers","disloyal"
"intended",301340611,3,"adj.all",0,"a","intended#1(intended%3:00:00::)","resulting from one's intentions","your intended trip abroad|an intended insult","intended",1,60,"attribute",104592876,"noun.attribute",7,"n","intentionality#1(intentionality%1:07:00::)","expressive of intentions","","intentionality"
"perpendicular",301236392,,"adj.all",0,"a","vertical#1(vertical%3:00:00::),perpendicular#2(perpendicular%3:00:04::)","at right angles to the plane of the horizon or a base line","a vertical camera angle|measure the perpendicular height|the monument consists of two vertical pillars supporting a horizontal slab","vertical,perpendicular",2,60,"attribute",113765198,"noun.linkdef",24,"n","orientation#3(orientation%1:24:00::)","position or alignment relative to points of the compass or other specific directions","","orientation"
"noncyclic",300679816,,"adj.all",0,"a","noncyclical#1(noncyclical%3:00:00::),noncyclic#1(noncyclic%3:00:00::)","not cyclic","","noncyclical,noncyclic",1,60,"attribute",104699174,"noun.attribute",7,"n","periodicity#1(periodicity%1:07:00::),cyclicity#1(cyclicity%1:07:00::)","the quality of recurring at regular intervals","","periodicity,cyclicity"
"availableness",104650405,,"noun.attribute",7,"n","accessibility#1(accessibility%1:07:00::),availability#1(availability%1:07:00::),availableness#1(availableness%1:07:00::),handiness#2(handiness%1:07:00::)","the quality of being at hand when needed","","accessibility,availability,availableness,handiness",1,60,"attribute",300019912,"adj.all",0,"a","unaccessible#1(unaccessible%3:00:00::),inaccessible#1(inaccessible%3:00:00::)","capable of being reached only with great difficulty or not at all","","unaccessible,inaccessible"
"thin",302426567,1,"adj.all",0,"a","thin#5(thin%3:00:02::)","relatively thin in consistency or low in density; not viscous","air is thin at high altitudes|a thin soup|skimmed milk is much thinner than whole milk|thin oil","thin",5,60,"attribute",104865853,"noun.attribute",7,"n","consistency#1(consistency%1:07:00::),consistence#2(consistence%1:07:00::),body#7(body%1:07:00::),substance#7(substance%1:07:00::)","the property of holding together and retaining its shape","wool has more body than rayon|when the dough has enough consistency it is ready to bake","consistency,consistence,body,substance"
"distance",105015538,54,"noun.attribute",7,"n","distance#1(distance%1:07:00::)","the property created by the space between two objects or points","","distance",1,60,"attribute",300446553,"adj.all",0,"a","near#1(near%3:00:00::),nigh#1(nigh%3:00:00::),close#3(close%3:00:05::)","not far distant in time or space or degree or circumstances","near neighbors|in the near future|they are near equals|his nearest approach to success|a very near thing|a near hit by the bomb|she was near tears|she was close to tears|had a close call","near,nigh,close"
"odour",104911387,,"noun.attribute",7,"n","aroma#1(aroma%1:07:00::),odor#1(odor%1:07:00::),olfactory property#1(olfactory_property%1:07:00::),odour#2(odour%1:07:00::),smell#2(smell%1:07:00::),scent#3(scent%1:07:00::)","any property detected by the olfactory system","","aroma,odor,olfactory property,odour,smell,scent",2,60,"attribute",301058895,"adj.all",0,"a","odorous#1(odorous%3:00:00::)","having odor or a characteristic odor","odorous jasmine flowers|odorous garbage|fresh odorous bread","odorous"
"illiterate",301424724,2,"adj.all",0,"a","illiterate#1(illiterate%3:00:00::)","not able to read or write","","illiterate",1,60,"attribute",105570461,"noun.cognition",9,"n","literacy#1(literacy%1:09:00::)","the ability to read and write","","literacy"
"flexibility",104836495,,"noun.attribute",7,"n","tractability#1(tractability%1:07:00::),tractableness#1(tractableness%1:07:00::),flexibility#3(flexibility%1:07:03::)","the trait of being easily persuaded","","tractability,tractableness,flexibility",3,60,"attribute",302460656,"adj.all",0,"a","tractable#1(tractable%3:00:00::),manipulable#1(manipulable%3:00:00::)","easily managed (controlled or taught or molded)","tractable young minds|the natives...being...of an intelligent tractable disposition","tractable,manipulable"
"position",105011203,14,"noun.attribute",7,"n","posture#1(posture%1:07:00::),attitude#2(attitude%1:07:01::),position#4(position%1:07:01::)","the arrangement of the body and its limbs","he assumed an attitude of surrender","posture,attitude,position",4,60,"attribute",301240942,"adj.all",0,"a","unerect#1(unerect%3:00:00::)","not upright in position or posture","","unerect"
"permanence",104984496,1,"noun.attribute",7,"n","permanency#1(permanency%1:07:00::),permanence#1(permanence%1:07:00::)","the property of being able to exist for an indefinite duration","","permanency,permanence",1,60,"attribute",301760311,"adj.all",0,"a","temporary#1(temporary%3:00:00::),impermanent#1(impermanent%3:00:00::)","not permanent; not lasting","politics is an impermanent factor of life|impermanent palm cottages|a temperary arrangement|temporary housing","temporary,impermanent"
"animation",113899888,,"noun.state",26,"n","aliveness#1(aliveness%1:26:00::),animation#1(animation%1:26:00::),living#3(living%1:26:00::),life#4(life%1:26:00::)","the condition of living or the state of being alive","while there's life there's hope|life depends on many chemical and physical processes","aliveness,animation,living,life",1,60,"attribute",300095301,"adj.all",0,"a","alive#1(alive%3:00:01::),live#3(live%3:00:00::)","possessing life","the nerve is alive|doctors are working hard to keep him alive|burned alive|a live canary|the happiest person alive","alive,live"
"chastity",104781120,,"noun.attribute",7,"n","sexual morality#1(sexual_morality%1:07:00::),chastity#2(chastity%1:07:00::),virtue#3(virtue%1:07:02::)","morality with respect to sexual relations","","sexual morality,chastity,virtue",2,60,"attribute",300362589,"adj.all",0,"a","unchaste#1(unchaste%3:00:00::)","not chaste","unchaste conduct","unchaste"
"odorless",301061597,,"adj.all",0,"a","inodorous#1(inodorous%3:00:00::),odourless#1(odourless%3:00:00::),odorless#1(odorless%3:00:00::)","having no odor","odorless flowers|odorless gas","inodorous,odourless,odorless",1,60,"attribute",104911387,"noun.attribute",7,"n","aroma#1(aroma%1:07:00::),odor#1(odor%1:07:00::),olfactory property#1(olfactory_property%1:07:00::),odour#2(odour%1:07:00::),smell#2(smell%1:07:00::),scent#3(scent%1:07:00::)","any property detected by the olfactory system","","aroma,odor,olfactory property,odour,smell,scent"
"tame",302397183,,"adj.all",0,"a","tamed#1(tamed%3:00:04::),tame#3(tame%3:00:01::)","brought from wildness into a domesticated state","tame animals|fields of tame blueberries","tamed,tame",3,60,"attribute",104837149,"noun.attribute",7,"n","tameness#2(tameness%1:07:01::),domestication#2(domestication%1:07:00::)","the attribute of having been domesticated","","tameness,domestication"
"originality",104731738,1,"noun.attribute",7,"n","originality#2(originality%1:07:00::)","the quality of being new and original (not derived from something else)","","originality",2,60,"attribute",301692896,"adj.all",0,"a","unoriginal#1(unoriginal%3:00:00::)","not original; not being or productive of something fresh and unusual","the manuscript contained unoriginal emendations|his life had been unoriginal, conforming completely to the given pattern","unoriginal"
"fast",300979800,18,"adj.all",0,"a","fast#1(fast%3:00:01::)","acting or moving or capable of acting or moving quickly","fast film|on the fast track in school|set a fast pace|a fast car","fast",1,60,"attribute",104989421,"noun.attribute",7,"n","fastness#1(fastness%1:07:00::),swiftness#1(swiftness%1:07:00::),speed#2(speed%1:07:00::)","a rate (usually rapid) at which something happens","the project advanced with gratifying speed","fastness,swiftness,speed"
"uncertain",300338302,6,"adj.all",0,"a","incertain#1(incertain%3:00:00::),uncertain#1(uncertain%3:00:02::),unsure#2(unsure%3:00:00::)","lacking or indicating lack of confidence or assurance","uncertain of his convictions|moving with uncertain (or unsure) steps|an uncertain smile|touched the ornaments with uncertain fingers|unsure of himself and his future","incertain,uncertain,unsure",1,60,"attribute",105629458,"noun.cognition",9,"n","assurance#1(assurance%1:09:00::),confidence#1(confidence%1:09:00::),sureness#1(sureness%1:09:00::),self-assurance#1(self-assurance%1:09:00::),self-confidence#1(self-confidence%1:09:00::),authority#4(authority%1:09:00::)","freedom from doubt; belief in yourself and your abilities","his assurance in his superiority did not make him popular|she spoke with authority|after that failure he lost his confidence","assurance,confidence,sureness,self-assurance,self-confidence,authority"
"appetizing",300134488,,"adj.all",0,"a","appetizing#1(appetizing%3:00:00::),appetising#1(appetising%3:00:00::)","appealing to or stimulating the appetite especially in appearance or aroma","","appetizing,appetising",1,60,"attribute",104926826,"noun.attribute",7,"n","appetizingness#1(appetizingness%1:07:00::),appetisingness#1(appetisingness%1:07:00::)","the property of stimulating the appetite","","appetizingness,appetisingness"
"extrospective",301353896,,"adj.all",0,"a","extroverted#1(extroverted%3:00:04::),extrospective#1(extrospective%3:00:00::)","not introspective; examining what is outside yourself","","extroverted,extrospective",1,60,"attribute",104592468,"noun.attribute",7,"n","introspectiveness#1(introspectiveness%1:07:00::)","thoughtfulness about your own situation and feelings","","introspectiveness"
"adequateness",104723718,,"noun.attribute",7,"n","adequateness#1(adequateness%1:07:00::),adequacy#1(adequacy%1:07:00::)","the quality of being able to meet a need satisfactorily:","he questioned the adequacy of the usual sentimental interpretation of the Golden Rule","adequateness,adequacy",1,60,"attribute",300051936,"adj.all",0,"a","inadequate#1(inadequate%3:00:00::),unequal#2(unequal%3:00:03::)","lacking the requisite qualities or resources to meet a task","inadequate training|the staff was inadequate|she was unequal to the task","inadequate,unequal"
"numerate",300835705,,"adj.all",0,"a","numerate#1(numerate%3:00:00::)","able to understand and use numbers","","numerate",1,60,"attribute",105571406,"noun.cognition",9,"n","numeracy#1(numeracy%1:09:00::)","skill with numbers and mathematics","","numeracy"
"felicitousness",104647616,,"noun.attribute",7,"n","felicity#1(felicity%1:07:00::),felicitousness#1(felicitousness%1:07:00::)","pleasing and appropriate manner or style (especially manner or style of expression)","","felicity,felicitousness",1,60,"attribute",301004423,"adj.all",0,"a","infelicitous#1(infelicitous%3:00:00::)","not appropriate in application; defective","an infelicitous remark|infelicitous phrasing|the infelicitous typesetting was due to illegible copy","infelicitous"
"clear",300433163,4,"adj.all",0,"a","clear#4(clear%3:00:02::)","allowing light to pass through","clear water|clear plastic bags|clear glass|the air is clear and clean","clear",4,60,"attribute",104632938,"noun.attribute",7,"n","uncloudedness#1(uncloudedness%1:07:00::),clearness#2(clearness%1:07:02::),clarity#2(clarity%1:07:00::)","the quality of clear water","when she awoke the clarity was back in her eyes","uncloudedness,clearness,clarity"
"many",301556162,347,"adj.all",0,"a","many#1(many%3:00:00::)","a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number","many temptations|the temptations are many|a good many|a great many|many directions|take as many apples as you like|too many clouds to see|never saw so many people","many",1,60,"attribute",105053303,"noun.attribute",7,"n","numerosity#1(numerosity%1:07:00::),numerousness#1(numerousness%1:07:00::),multiplicity#2(multiplicity%1:07:00::)","a large number","","numerosity,numerousness,multiplicity"
