"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"butcher",201325433,1,"verb.contact",35,"v","slaughter#1(slaughter%2:35:00::),butcher#1(butcher%2:35:00::)","kill (animals) usually for food consumption","They slaughtered their only goat to survive the winter","slaughter,butcher",1,21,"entail",201554839,"verb.contact",35,"v","cut#1(cut%2:35:00::)","separate with or as if with an instrument","Cut the rope","cut"
"give birth",200056644,2,"verb.body",29,"v","birth#1(birth%2:29:00::),give birth#1(give_birth%2:29:00::),bear#2(bear%2:29:01::),deliver#12(deliver%2:29:01::),have#18(have%2:29:00::)","cause to be born","My wife had twins yesterday!","birth,give birth,bear,deliver,have",1,21,"entail",200054002,"verb.body",29,"v","conceive#3(conceive%2:29:00::)","become pregnant; undergo conception","She cannot conceive|My daughter was conceived in Christmas Day","conceive"
"misremember",200619511,,"verb.cognition",31,"v","misremember#1(misremember%2:31:00::)","remember incorrectly","I misremembered the date","misremember",1,21,"entail",200613008,"verb.cognition",31,"v","think back#1(think_back%2:31:00::),remember#3(remember%2:31:02::)","recapture the past; indulge in memories","he remembered how he used to pick flowers","think back,remember"
"spoon",201582009,,"verb.contact",35,"v","spoon#1(spoon%2:35:00::)","scoop up or take up with a spoon","spoon the sauce over the roast","spoon",1,21,"entail",201580004,"verb.contact",35,"v","plunge#1(plunge%2:35:01::),immerse#1(immerse%2:35:00::)","thrust or throw into","Immerse yourself in hot water","plunge,immerse"
"prorogue",202648137,,"verb.stative",42,"v","defer#1(defer%2:42:00::),prorogue#1(prorogue%2:42:00::),set back#1(set_back%2:42:01::),shelve#1(shelve%2:42:00::),put off#1(put_off%2:42:00::),table#1(table%2:42:00::),postpone#1(postpone%2:42:00::),put over#2(put_over%2:42:00::),remit#2(remit%2:42:00::),hold over#5(hold_over%2:42:02::)","hold back to a later time","let's postpone the exam","defer,prorogue,set back,shelve,put off,table,postpone,put over,remit,hold over",1,21,"entail",202482541,"verb.social",41,"v","call off#1(call_off%2:41:00::),cancel#1(cancel%2:41:03::),scrub#3(scrub%2:41:00::),scratch#4(scratch%2:41:00::)","postpone indefinitely or annul something that was scheduled","Call off the engagement|cancel the dinner party|we had to scrub our vacation plans|scratch that meeting--the chair is ill","call off,cancel,scrub,scratch"
"retire",202432715,1,"verb.social",41,"v","adjourn#2(adjourn%2:41:00::),retire#5(retire%2:41:00::),withdraw#7(withdraw%2:41:00::)","break from a meeting or gathering","We adjourned for lunch|The men retired to the library","adjourn,retire,withdraw",5,21,"entail",202433152,"verb.social",41,"v","foregather#1(foregather%2:41:00::),forgather#1(forgather%2:41:00::),gather#2(gather%2:41:00::),assemble#2(assemble%2:41:00::),meet#5(meet%2:41:00::)","collect in one place","We assembled in the church basement|Let's gather in the dining room","foregather,forgather,gather,assemble,meet"
"opt",200681007,,"verb.cognition",31,"v","opt#1(opt%2:31:00::),prefer#2(prefer%2:31:00::),choose#2(choose%2:31:02::)","select as an alternative over another","I always choose the fish over the meat courses in this restaurant|She opted for the job on the East coast","opt,prefer,choose",1,21,"entail",200654270,"verb.cognition",31,"v","compare#1(compare%2:31:00::)","examine and note the similarities or differences of","John compared his haircut to his friend's|We compared notes after we had both seen the movie","compare"
"live",202623441,29,"verb.stative",42,"v","live on#1(live_on%2:42:00::),survive#1(survive%2:42:01::),last#2(last%2:42:01::),endure#3(endure%2:42:00::),live#3(live%2:42:04::),hold out#5(hold_out%2:42:00::),hold up#5(hold_up%2:42:00::),go#15(go%2:42:14::)","continue to live and avoid dying","We went without water and food for 3 days|These superstitions survive in the backwaters of America|how long can a person last without food and water?|One crash victim died, the other lived|The race car driver lived through several very serious accidents","live on,survive,last,endure,live,hold out,hold up,go",3,21,"entail",202619455,"verb.stative",42,"v","live#5(live%2:42:00::),be#11(be%2:42:01::)","have life, be alive","My grandfather lived until the end of war|Our great leader is no more","live,be"
"stag",200787492,,"verb.communication",32,"v","snoop#1(snoop%2:32:00::),sleuth#1(sleuth%2:32:00::),spy#2(spy%2:32:01::),stag#3(stag%2:32:01::)","watch, observe, or inquire secretly","","snoop,sleuth,spy,stag",3,21,"entail",200787764,"verb.communication",32,"v","enquire#2(enquire%2:32:02::),investigate#2(investigate%2:32:01::),inquire#3(inquire%2:32:02::)","conduct an inquiry or investigation of","The district attorney's office investigated reports of possible irregularities|inquire into the disappearance of the rich old lady","enquire,investigate,inquire"
"stampede",202059556,,"verb.motion",38,"v","stampede#4(stampede%2:38:00::)","run away in a stampede","","stampede",4,21,"entail",202062250,"verb.motion",38,"v","cannonball along#1(cannonball_along%2:38:00::),bucket along#1(bucket_along%2:38:00::),belt along#1(belt_along%2:38:00::),hotfoot#1(hotfoot%2:38:00::),hie#1(hie%2:38:00::),step on it#1(step_on_it%2:38:00::),pelt along#1(pelt_along%2:38:00::),race#1(race%2:38:00::),rush#1(rush%2:38:00::),rush along#1(rush_along%2:38:00::),speed#1(speed%2:38:03::),hasten#2(hasten%2:38:00::)","move hurridly","He rushed down the hall to receive his guests|The cars raced down the street","cannonball along,bucket along,belt along,hotfoot,hie,step on it,pelt along,race,rush,rush along,speed,hasten"
"fight",201092724,112,"verb.competition",33,"v","fight#1(fight%2:33:00::),struggle#4(struggle%2:33:00::),contend#6(contend%2:33:01::)","be engaged in a fight; carry on a fight","Siblings are always fighting|Militant groups are contending for control of the country|the tribesmen fought each other","fight,struggle,contend",1,21,"entail",201074651,"verb.competition",33,"v","compete#1(compete%2:33:00::),vie#1(vie%2:33:00::),contend#5(contend%2:33:00::)","compete for something; engage in a contest; measure oneself against others","","compete,vie,contend"
"waken",200018519,,"verb.body",29,"v","come alive#1(come_alive%2:29:00::),awake#1(awake%2:29:00::),awaken#2(awaken%2:29:01::),waken#2(waken%2:29:00::),wake#2(wake%2:29:01::),wake up#2(wake_up%2:29:00::),arouse#2(arouse%2:29:05::)","stop sleeping","She woke up to the sound of the alarm clock","come alive,awake,awaken,waken,wake,wake up,arouse",2,21,"entail",200014735,"verb.body",29,"v","catch some Z's#1(catch_some_z's%2:29:00::),log Z's#1(log_z's%2:29:00::),slumber#1(slumber%2:29:00::),sleep#1(sleep%2:29:00::),kip#1(kip%2:29:00::)","be asleep","","catch some Z's,log Z's,slumber,sleep,kip"
"board",201179409,,"verb.consumption",34,"v","board#3(board%2:34:01::)","lodge and take meals (at)","","board",3,21,"entail",201159294,"verb.consumption",34,"v","ingest#1(ingest%2:34:00::),consume#2(consume%2:34:00::),have#6(have%2:34:00::),take in#15(take_in%2:34:00::),take#18(take%2:34:00::)","serve oneself to, or consume regularly","Have another bowl of chicken soup!|I don't take sugar in my coffee","ingest,consume,have,take in,take"
"force",201875504,13,"verb.motion",38,"v","push#1(push%2:38:00::),force#3(force%2:38:00::)","move with force","He pushed the table into a corner","push,force",3,21,"entail",201835005,"verb.motion",38,"v","move#3(move%2:38:00::)","move so as to change position, perform a nontranslational motion","He moved his hand slightly to the right","move"
"debate",200775617,1,"verb.communication",32,"v","argue#2(argue%2:32:00::),contend#2(contend%2:32:01::),debate#4(debate%2:32:01::),fence#5(fence%2:32:00::)","have an argument about something","","argue,contend,debate,fence",4,21,"entail",200806604,"verb.communication",32,"v","disagree#1(disagree%2:32:00::),take issue#1(take_issue%2:32:00::),differ#2(differ%2:32:00::),dissent#3(dissent%2:32:01::)","be of different opinions","I beg to differ!|She disagrees with her husband on many questions","disagree,take issue,differ,dissent"
"applaud",200863735,5,"verb.communication",32,"v","applaud#1(applaud%2:32:01::),acclaim#2(acclaim%2:32:01::),clap#3(clap%2:32:00::),spat#4(spat%2:32:01::)","clap one's hands or shout after performances to indicate approval","","applaud,acclaim,clap,spat",1,21,"entail",200808304,"verb.communication",32,"v","approve#1(approve%2:32:00::),sanction#1(sanction%2:32:01::),O.K.#1(o.k.%2:32:00::),okay#1(okay%2:32:00::)","give sanction to","I approve of his educational policies","approve,sanction,O.K.,okay"
"punish",202504641,10,"verb.social",41,"v","penalise#1(penalise%2:41:00::),punish#1(punish%2:41:00::),penalize#1(penalize%2:41:00::)","impose a penalty on; inflict punishment on","we had to punish the dog for soiling the floor again|The students were penalized for showing up late for class","penalise,punish,penalize",1,21,"entail",200674051,"verb.cognition",31,"v","gauge#1(gauge%2:31:00::),estimate#1(estimate%2:31:00::),approximate#2(approximate%2:31:00::),judge#3(judge%2:31:01::),guess#3(guess%2:31:01::)","judge tentatively or form an estimate of (quantities or time)","I estimate this chicken to weigh three pounds","gauge,estimate,approximate,judge,guess"
"catch up",202002025,2,"verb.motion",38,"v","catch up#1(catch_up%2:38:00::)","reach the point where one should be after a delay","I caught up on my homework","catch up",1,21,"entail",202001664,"verb.motion",38,"v","follow#1(follow%2:38:00::)","to travel behind, go after, come after","Please follow the guide through the museum|The ducklings followed their mother around the pond","follow"
"she-bop",201432635,,"verb.contact",35,"v","jerk off#1(jerk_off%2:35:00::),she-bop#1(she-bop%2:35:00::),jack off#1(jack_off%2:35:00::),wank#1(wank%2:35:00::),masturbate#2(masturbate%2:35:00::),fuck off#3(fuck_off%2:35:00::)","get sexual gratification through self-stimulation","","jerk off,she-bop,jack off,wank,masturbate,fuck off",1,21,"entail",201228773,"verb.contact",35,"v","fondle#1(fondle%2:35:00::),caress#1(caress%2:35:00::)","touch or stroke lightly in a loving or endearing manner","He caressed her face|They fondled in the back seat of the taxi","fondle,caress"
"bask",201823772,3,"verb.emotion",37,"v","bask#1(bask%2:37:13::),enjoy#1(enjoy%2:37:00::),relish#1(relish%2:37:00::),savor#1(savor%2:37:00::),savour#4(savour%2:37:00::)","derive or receive pleasure from; get enjoyment from; take pleasure in","She relished her fame and basked in her glory","bask,enjoy,relish,savor,savour",1,21,"entail",201780633,"verb.emotion",37,"v","like#2(like%2:37:05::)","find enjoyable or agreeable","I like jogging|She likes to read Russian novels","like"
"chalk",201693596,,"verb.creation",36,"v","chalk#1(chalk%2:36:00::)","write, draw, or trace with chalk","","chalk",1,21,"entail",201585104,"verb.contact",35,"v","trace#2(trace%2:35:00::),describe#3(describe%2:35:00::),draw#3(draw%2:35:01::),line#3(line%2:35:01::),delineate#4(delineate%2:35:00::)","make a mark or lines on a surface","draw a line|trace the outline of a figure in the sand","trace,describe,draw,line,delineate"
"leave behind",202085157,5,"verb.motion",38,"v","leave behind#1(leave_behind%2:38:00::)","depart and not take along","He left behind all his possessions when he moved to Europe","leave behind",1,21,"entail",202012687,"verb.motion",38,"v","go forth#1(go_forth%2:38:00::),leave#1(leave%2:38:01::),go away#2(go_away%2:38:00::)","go away from a place","She didn't leave until midnight|The ship leaves at midnight|At what time does your train leave?","go forth,leave,go away"
"purchase",202211369,34,"verb.possession",40,"v","purchase#1(purchase%2:40:00::),buy#1(buy%2:40:00::)","obtain by purchase; acquire by means of a financial transaction","The family purchased a new car|The conglomerate acquired a new company|She buys for the big department store","purchase,buy",1,21,"entail",200676225,"verb.cognition",31,"v","choose#1(choose%2:31:00::),pick out#1(pick_out%2:31:00::),select#1(select%2:31:00::),take#10(take%2:31:01::)","pick out, select, or choose from a number of alternatives","Take any one of these cards|Choose a good husband for your daughter|She selected a pair of shoes from among the dozen the salesgirl had shown her","choose,pick out,select,take"
"soar",201958867,1,"verb.motion",38,"v","hang glide#1(hang_glide%2:38:00::),soar#2(soar%2:38:03::)","fly by means of a hang glider","","hang glide,soar",2,21,"entail",201945406,"verb.motion",38,"v","glide#2(glide%2:38:01::)","fly in or as if in a glider plane","","glide"
"smoothen",201248134,,"verb.contact",35,"v","polish#1(polish%2:35:00::),smooth#2(smooth%2:35:01::),smoothen#2(smoothen%2:35:01::),shine#10(shine%2:35:00::)","make (a surface) shine","shine the silver, please|polish my shoes","polish,smooth,smoothen,shine",2,21,"entail",201252203,"verb.contact",35,"v","rub#1(rub%2:35:00::)","move over something with pressure","rub my hands|rub oil into her skin","rub"
"use",201160882,8,"verb.consumption",34,"v","expend#1(expend%2:34:00::),use#3(use%2:34:00::)","use up, consume fully","The legislature expended its time on school questions","expend,use",3,21,"entail",201159809,"verb.consumption",34,"v","wipe out#1(wipe_out%2:34:00::),deplete#1(deplete%2:34:00::),use up#1(use_up%2:34:00::),exhaust#2(exhaust%2:34:00::),eat up#2(eat_up%2:34:03::),run through#2(run_through%2:34:00::),consume#5(consume%2:34:01::),eat#5(eat%2:34:13::)","use up (resources or materials)","this car consumes a lot of gas|We exhausted our savings|They run through 20 bottles of wine a week","wipe out,deplete,use up,exhaust,eat up,run through,consume,eat"
"respire",200001740,,"verb.body",29,"v","breathe#1(breathe%2:29:00::),take a breath#1(take_a_breath%2:29:00::),suspire#2(suspire%2:29:03::),respire#3(respire%2:29:00::)","draw air into, and expel out of, the lungs","I can breathe better when the air is clean|The patient is respiring","breathe,take a breath,suspire,respire",3,21,"entail",200005041,"verb.body",29,"v","breathe in#1(breathe_in%2:29:00::),inhale#2(inhale%2:29:00::),inspire#6(inspire%2:29:00::)","draw in (air)","Inhale deeply|inhale the fresh mountain air|The patient has trouble inspiring|The lung cancer patient cannot inspire air very well","breathe in,inhale,inspire"
"carbonise",200370312,,"verb.change",30,"v","carbonize#2(carbonize%2:30:00::),carbonise#2(carbonise%2:30:00::)","turn into carbon, as by burning","carbonize coal","carbonize,carbonise",2,21,"entail",200373349,"verb.change",30,"v","hot up#1(hot_up%2:30:02::),heat up#1(heat_up%2:30:01::),heat#4(heat%2:30:00::)","gain heat or get hot","The room heated up quickly","hot up,heat up,heat"
"dig out",201313678,,"verb.contact",35,"v","dig#2(dig%2:35:01::),dig out#3(dig_out%2:35:00::)","create by digging","dig a hole|dig out a channel","dig,dig out",3,21,"entail",200173351,"verb.change",30,"v","remove#1(remove%2:30:00::),take away#2(take_away%2:30:01::),withdraw#12(withdraw%2:30:01::),take#17(take%2:30:00::)","remove something concrete, as by lifting, pushing, or taking off, or remove something abstract","remove a threat|Remove the dirty dishes from the table|take the gun from your pocket|remove a wrapper|This machine withdraws heat from the environment","remove,take away,withdraw,take"
"cockle",202043231,,"verb.motion",38,"v","cockle#1(cockle%2:38:00::),ruffle#1(ruffle%2:38:00::),undulate#1(undulate%2:38:01::),ripple#1(ripple%2:38:00::),riffle#3(riffle%2:38:00::)","stir up (water) so as to form ripples","","cockle,ruffle,undulate,ripple,riffle",1,21,"entail",201280453,"verb.contact",35,"v","fold#1(fold%2:35:00::),fold up#1(fold_up%2:35:00::),turn up#2(turn_up%2:35:00::)","bend or lay so that one part covers the other","fold up the newspaper|turn up your collar","fold,fold up,turn up"
"smooth",201248134,1,"verb.contact",35,"v","polish#1(polish%2:35:00::),smooth#2(smooth%2:35:01::),smoothen#2(smoothen%2:35:01::),shine#10(shine%2:35:00::)","make (a surface) shine","shine the silver, please|polish my shoes","polish,smooth,smoothen,shine",2,21,"entail",201252203,"verb.contact",35,"v","rub#1(rub%2:35:00::)","move over something with pressure","rub my hands|rub oil into her skin","rub"
"live",202619661,51,"verb.stative",42,"v","live#2(live%2:42:06::)","lead a certain kind of life; live in a certain style","we had to live frugally after the war","live",2,21,"entail",202608945,"verb.stative",42,"v","exist#1(exist%2:42:00::),be#4(be%2:42:00::)","have an existence, be extant","Is there a God?","exist,be"
"hydroplane",201946212,,"verb.motion",38,"v","seaplane#1(seaplane%2:38:00::),hydroplane#1(hydroplane%2:38:00::)","glide on the water in a hydroplane","","seaplane,hydroplane",1,21,"entail",201891101,"verb.motion",38,"v","glide#1(glide%2:38:00::)","move smoothly and effortlessly","","glide"
"enjoy",201823772,52,"verb.emotion",37,"v","bask#1(bask%2:37:13::),enjoy#1(enjoy%2:37:00::),relish#1(relish%2:37:00::),savor#1(savor%2:37:00::),savour#4(savour%2:37:00::)","derive or receive pleasure from; get enjoyment from; take pleasure in","She relished her fame and basked in her glory","bask,enjoy,relish,savor,savour",1,21,"entail",201780633,"verb.emotion",37,"v","like#2(like%2:37:05::)","find enjoyable or agreeable","I like jogging|She likes to read Russian novels","like"
"rasp",201389103,,"verb.contact",35,"v","rasp#1(rasp%2:35:00::)","scrape with a rasp","","rasp",1,21,"entail",201252203,"verb.contact",35,"v","rub#1(rub%2:35:00::)","move over something with pressure","rub my hands|rub oil into her skin","rub"
"split up",202495646,,"verb.social",41,"v","split up#1(split_up%2:41:00::),divorce#2(divorce%2:41:00::)","get a divorce; formally terminate a marriage","The couple divorced after only 6 months","split up,divorce",1,21,"entail",202493846,"verb.social",41,"v","get married#1(get_married%2:41:00::),marry#1(marry%2:41:00::),get hitched with#1(get_hitched_with%2:41:00::),wed#1(wed%2:41:00::),hook up with#1(hook_up_with%2:41:00::),espouse#2(espouse%2:41:00::),conjoin#2(conjoin%2:41:00::)","take in marriage","","get married,marry,get hitched with,wed,hook up with,espouse,conjoin"
"fatten up",201197465,,"verb.consumption",34,"v","fatten out#1(fatten_out%2:34:00::),flesh out#1(flesh_out%2:34:00::),fatten up#1(fatten_up%2:34:00::),fat#1(fat%2:34:00::),fatten#1(fatten%2:34:00::),plump out#2(plump_out%2:34:00::),plump#3(plump%2:34:00::),fill out#5(fill_out%2:34:00::)","make fat or plump","We will plump out that poor starving child","fatten out,flesh out,fatten up,fat,fatten,plump out,plump,fill out",1,21,"entail",201180856,"verb.consumption",34,"v","feed#2(feed%2:34:01::),give#24(give%2:34:00::)","give food to","Feed the starving children in India|don't give the child this tough meat","feed,give"
"fetch",202251553,,"verb.possession",40,"v","fetch#2(fetch%2:40:00::),bring in#3(bring_in%2:40:00::),bring#9(bring%2:40:00::)","be sold for a certain price","The painting brought $10,000|The old print fetched a high price at the auction","fetch,bring in,bring",2,21,"entail",202226122,"verb.possession",40,"v","change owners#1(change_owners%2:40:00::),change hands#1(change_hands%2:40:00::)","be transferred to another owner","This restaurant changed hands twice last year","change owners,change hands"
"telephone",200791250,12,"verb.communication",32,"v","phone#1(phone%2:32:00::),telephone#1(telephone%2:32:00::),call up#2(call_up%2:32:00::),call#3(call%2:32:01::),ring#4(ring%2:32:00::)","get or try to get into communication (with someone) by telephone","I tried to call you all night|Take two aspirin and call me in the morning","phone,telephone,call up,call,ring",1,21,"entail",200792110,"verb.communication",32,"v","dial#1(dial%2:32:00::)","operate a dial to select a telephone number","You must take the receiver off the hook before you dial","dial"
"arouse",200018519,3,"verb.body",29,"v","come alive#1(come_alive%2:29:00::),awake#1(awake%2:29:00::),awaken#2(awaken%2:29:01::),waken#2(waken%2:29:00::),wake#2(wake%2:29:01::),wake up#2(wake_up%2:29:00::),arouse#2(arouse%2:29:05::)","stop sleeping","She woke up to the sound of the alarm clock","come alive,awake,awaken,waken,wake,wake up,arouse",2,21,"entail",200014735,"verb.body",29,"v","catch some Z's#1(catch_some_z's%2:29:00::),log Z's#1(log_z's%2:29:00::),slumber#1(slumber%2:29:00::),sleep#1(sleep%2:29:00::),kip#1(kip%2:29:00::)","be asleep","","catch some Z's,log Z's,slumber,sleep,kip"
"well over",202075419,,"verb.motion",38,"v","brim over#1(brim_over%2:38:00::),overflow#1(overflow%2:38:00::),well over#1(well_over%2:38:00::),run over#2(run_over%2:38:00::),overrun#3(overrun%2:38:00::)","flow or run over (a limit or brim)","","brim over,overflow,well over,run over,overrun",1,21,"entail",202070199,"verb.motion",38,"v","course#2(course%2:38:00::),flow#2(flow%2:38:00::),run#6(run%2:38:01::),feed#8(feed%2:38:04::)","move along, of liquids","Water flowed into the cave|the Missouri feeds into the Mississippi","course,flow,run,feed"
"grow",200251067,8,"verb.change",30,"v","maturate#1(maturate%2:30:00::),mature#1(mature%2:30:00::),grow#5(grow%2:30:04::)","develop and reach maturity; undergo maturation","He matured fast|The child grew fast","maturate,mature,grow",5,21,"entail",200248912,"verb.change",30,"v","senesce#1(senesce%2:30:00::),age#2(age%2:30:00::),maturate#2(maturate%2:30:01::),mature#5(mature%2:30:01::),get on#7(get_on%2:30:03::)","grow old or older","She aged gracefully|we age every day--what a depressing thought!|Young men senesce","senesce,age,maturate,mature,get on"
"efface",201551038,,"verb.contact",35,"v","score out#1(score_out%2:35:00::),rub out#1(rub_out%2:35:00::),wipe off#2(wipe_off%2:35:01::),erase#2(erase%2:35:00::),efface#3(efface%2:35:00::)","remove by or as if by rubbing or erasing","Please erase the formula on the blackboard--it is wrong!","score out,rub out,wipe off,erase,efface",3,21,"entail",201252203,"verb.contact",35,"v","rub#1(rub%2:35:00::)","move over something with pressure","rub my hands|rub oil into her skin","rub"
"win",202529200,,"verb.social",41,"v","succeed#1(succeed%2:41:00::),deliver the goods#1(deliver_the_goods%2:41:00::),bring home the bacon#1(bring_home_the_bacon%2:41:00::),win#4(win%2:41:04::),come through#4(come_through%2:41:00::)","attain success or reach a desired goal","The enterprise succeeded|We succeeded in getting tickets to the show|she struggled to overcome her handicap and won","succeed,deliver the goods,bring home the bacon,win,come through",4,21,"entail",202535196,"verb.social",41,"v","essay#1(essay%2:41:00::),try#1(try%2:41:00::),attempt#1(attempt%2:41:00::),assay#2(assay%2:41:00::),seek#3(seek%2:41:00::)","make an effort or attempt","He tried to shake off his fears|The infant had essayed a few wobbly steps|He sought to improve himself|She always seeks to do good in the world|The police attempted to stop the thief","essay,try,attempt,assay,seek"
"frivol away",201198331,,"verb.consumption",34,"v","frivol away#1(frivol_away%2:34:00::),fool away#1(fool_away%2:34:00::),fritter away#1(fritter_away%2:34:00::),fritter#1(fritter%2:34:00::),fool#2(fool%2:34:00::),dissipate#3(dissipate%2:34:00::),shoot#15(shoot%2:34:00::)","spend frivolously and unwisely","Fritter away one's inheritance","frivol away,fool away,fritter away,fritter,fool,dissipate,shoot",1,21,"entail",201159809,"verb.consumption",34,"v","wipe out#1(wipe_out%2:34:00::),deplete#1(deplete%2:34:00::),use up#1(use_up%2:34:00::),exhaust#2(exhaust%2:34:00::),eat up#2(eat_up%2:34:03::),run through#2(run_through%2:34:00::),consume#5(consume%2:34:01::),eat#5(eat%2:34:13::)","use up (resources or materials)","this car consumes a lot of gas|We exhausted our savings|They run through 20 bottles of wine a week","wipe out,deplete,use up,exhaust,eat up,run through,consume,eat"
"truncate",200318042,,"verb.change",30,"v","truncate#3(truncate%2:30:00::),cut short#3(cut_short%2:30:03::)","make shorter as if by cutting off","truncate a word|Erosion has truncated the ridges of the mountains","truncate,cut short",3,21,"entail",201301769,"verb.contact",35,"v","chop off#1(chop_off%2:35:00::),lop off#1(lop_off%2:35:00::),cut off#3(cut_off%2:35:00::)","remove by or as if by cutting","cut off the ear|lop off the dead branch","chop off,lop off,cut off"
"run over",202075419,1,"verb.motion",38,"v","brim over#1(brim_over%2:38:00::),overflow#1(overflow%2:38:00::),well over#1(well_over%2:38:00::),run over#2(run_over%2:38:00::),overrun#3(overrun%2:38:00::)","flow or run over (a limit or brim)","","brim over,overflow,well over,run over,overrun",2,21,"entail",202070199,"verb.motion",38,"v","course#2(course%2:38:00::),flow#2(flow%2:38:00::),run#6(run%2:38:01::),feed#8(feed%2:38:04::)","move along, of liquids","Water flowed into the cave|the Missouri feeds into the Mississippi","course,flow,run,feed"
"sailplane",201946018,,"verb.motion",38,"v","sailplane#1(sailplane%2:38:00::),soar#5(soar%2:38:02::)","fly a plane without an engine","","sailplane,soar",1,21,"entail",201944152,"verb.motion",38,"v","aviate#1(aviate%2:38:00::),pilot#1(pilot%2:38:00::),fly#3(fly%2:38:01::)","operate an airplane","The pilot flew to Cuba","aviate,pilot,fly"
"key out",200653716,,"verb.cognition",31,"v","key#1(key%2:31:00::),key out#1(key_out%2:31:00::),describe#4(describe%2:31:00::),distinguish#5(distinguish%2:31:01::),identify#5(identify%2:31:01::),name#7(name%2:31:01::),discover#8(discover%2:31:03::)","identify as in botany or biology, for example","","key,key out,describe,distinguish,identify,name,discover",1,21,"entail",200655995,"verb.cognition",31,"v","classify#1(classify%2:31:00::),sort out#1(sort_out%2:31:00::),class#1(class%2:31:00::),sort#2(sort%2:31:00::),assort#2(assort%2:31:00::),separate#6(separate%2:31:00::)","arrange or order by classes or categories","How would you classify these pottery shards--are they prehistoric?","classify,sort out,class,sort,assort,separate"
"e-mail",201034314,,"verb.communication",32,"v","e-mail#1(e-mail%2:32:00::),netmail#1(netmail%2:32:00::),email#1(email%2:32:00::)","communicate electronically on the computer","she e-mailed me the good news","e-mail,netmail,email",1,21,"entail",201033280,"verb.communication",32,"v","mail#2(mail%2:32:00::),send#3(send%2:32:00::),post#11(post%2:32:02::)","cause to be directed or transmitted to another place","send me your latest results|I'll mail you the paper when it's written","mail,send,post"
"subscribe",200808116,1,"verb.communication",32,"v","subscribe#3(subscribe%2:32:03::),support#6(support%2:32:00::)","adopt as a belief","I subscribe to your view on abortion","subscribe,support",3,21,"entail",200808304,"verb.communication",32,"v","approve#1(approve%2:32:00::),sanction#1(sanction%2:32:01::),O.K.#1(o.k.%2:32:00::),okay#1(okay%2:32:00::)","give sanction to","I approve of his educational policies","approve,sanction,O.K.,okay"
"master",200599227,4,"verb.cognition",31,"v","master#1(master%2:31:01::),get the hang#1(get_the_hang%2:31:00::)","be or become completely proficient or skilled in","She mastered Japanese in less than two years","master,get the hang",1,21,"entail",200607686,"verb.cognition",31,"v","practice#2(practice%2:31:00::),practise#3(practise%2:31:00::),drill#3(drill%2:31:00::),exercise#5(exercise%2:31:00::)","learn by repetition","Pianists practice scales|We drilled French verbs every day","practice,practise,drill,exercise"
"wassail",201177758,,"verb.consumption",34,"v","salute#1(salute%2:34:00::),wassail#2(wassail%2:34:00::),toast#2(toast%2:34:00::),pledge#3(pledge%2:34:00::),drink#3(drink%2:34:12::)","propose a toast to","Let us toast the birthday girl!|Let's drink to the New Year","salute,wassail,toast,pledge,drink",2,21,"entail",201173457,"verb.consumption",34,"v","booze#1(booze%2:34:00::),hit the bottle#1(hit_the_bottle%2:34:00::),fuddle#2(fuddle%2:34:00::),drink#2(drink%2:34:01::)","consume alcohol","We were up drinking all night","booze,hit the bottle,fuddle,drink"
"draw close",202057197,,"verb.motion",38,"v","draw near#1(draw_near%2:38:00::),near#1(near%2:38:00::),approach#1(approach%2:38:00::),come on#2(come_on%2:38:00::),come near#2(come_near%2:38:00::),draw close#2(draw_close%2:38:00::),go up#3(go_up%2:38:03::)","move towards","We were approaching our destination|They are drawing near|The enemy army came nearer and nearer","draw near,near,approach,come on,come near,draw close,go up",2,21,"entail",201995735,"verb.motion",38,"v","advance#1(advance%2:38:00::),march on#1(march_on%2:38:00::),move on#1(move_on%2:38:00::),progress#2(progress%2:38:00::),pass on#3(pass_on%2:38:01::),go on#3(go_on%2:38:00::)","move forward, also in the metaphorical sense","Time marches on","advance,march on,move on,progress,pass on,go on"
"rub",201252203,19,"verb.contact",35,"v","rub#1(rub%2:35:00::)","move over something with pressure","rub my hands|rub oil into her skin","rub",1,21,"entail",201208832,"verb.contact",35,"v","touch#1(touch%2:35:00::)","make physical contact with, come in contact with","Touch the stone for good luck|She never touched her husband","touch"
"pilot",201944152,1,"verb.motion",38,"v","aviate#1(aviate%2:38:00::),pilot#1(pilot%2:38:00::),fly#3(fly%2:38:01::)","operate an airplane","The pilot flew to Cuba","aviate,pilot,fly",1,21,"entail",201943462,"verb.motion",38,"v","wing#1(wing%2:38:00::),fly#1(fly%2:38:00::)","travel through the air; be airborne","Man cannot fly","wing,fly"
